workspace,slug,name,language,project,is_active,updated_on,created_on,has_pipeline,open_prs,merged_30d
madmobile,z-archive-ts-message-client,z-archive-ts-message-client,c#,MenuPad POS Hosts,False,2022-11-27T17:54:18.063071+00:00,2022-08-22T20:22:44.601893+00:00,,,
madmobile,z-archive-ts-message-data,z-archive-ts-message-data,c#,MenuPad POS Hosts,False,2022-11-27T17:55:36.129002+00:00,2022-08-22T21:34:10.971525+00:00,,,
madmobile,z-archive-pos-host-tools-common,z-archive-pos-host-tools-common,c#,MenuPad POS Hosts,False,2024-11-07T18:28:34.829892+00:00,2022-08-23T19:08:58.354251+00:00,,,
madmobile,z-archive-pos-host-client-datacenter,z-archive-pos-host-client-datacenter,c#,MenuPad POS Hosts,False,2024-09-06T00:22:27.601181+00:00,2022-08-23T22:09:34.874554+00:00,,,
madmobile,z-archive-ts-tracing,z-archive-ts-tracing,c#,MenuPad POS Hosts,False,2022-11-27T18:02:30.749168+00:00,2022-08-23T22:22:01.668370+00:00,,,
madmobile,pos-host-tools-configuration,pos-host-tools-configuration,c#,MenuPad POS Hosts,False,2024-03-07T17:25:58.723723+00:00,2022-08-23T23:22:38.329018+00:00,,,
madmobile,z-archive-ts-pos-data,z-archive-ts-pos-data,c#,MenuPad POS Hosts,False,2022-12-02T15:25:16.119876+00:00,2022-08-24T18:03:13.452058+00:00,,,
madmobile,z-archive-ts-pos-host,z-archive-ts-pos-host,c#,MenuPad POS Hosts,False,2022-11-27T17:58:27.170619+00:00,2022-08-24T21:08:43.484788+00:00,,,
madmobile,z-archive-ts-rest-client,z-archive-ts-rest-client,c#,MenuPad POS Hosts,False,2022-11-28T19:55:57.362424+00:00,2022-08-24T21:25:52.752508+00:00,,,
madmobile,z-archive-ts-railnet-data,z-archive-ts-railnet-data,c#,MenuPad POS Hosts,False,2022-11-27T17:49:00.563695+00:00,2022-08-24T21:39:48.737930+00:00,,,
madmobile,pos-host-aloha,pos-host-aloha,c#,MenuPad POS Hosts,True,2026-01-21T17:42:16.718684+00:00,2022-08-24T22:49:58.319177+00:00,,,
madmobile,mad-services-core-dotnet,mad-services-core-dotnet,c#,core-services,False,2022-09-13T18:34:14.990815+00:00,2022-08-26T16:15:31.224947+00:00,,,
madmobile,marvel-common-model,marvel-common-model,unknown,marvel,False,2023-04-21T13:59:11.206783+00:00,2022-08-26T19:49:43.422933+00:00,,,
madmobile,z-archive-tablesafe-pos-host-focus,z-archive-tablesafe-pos-host-focus,c#,MenuPad POS Hosts,False,2022-11-27T16:38:03.873112+00:00,2022-08-31T17:21:29.542723+00:00,,,
madmobile,z-archive-ts-directorymanager,z-archive-ts-directorymanager,c#,MenuPad POS Hosts,False,2022-11-27T17:50:30.801859+00:00,2022-08-31T17:49:43.778391+00:00,,,
madmobile,demo-sitex,demo-sitex,unknown,core-services,False,2022-08-31T19:16:50.627527+00:00,2022-08-31T19:16:45.924303+00:00,,,
madmobile,z-archive-tablesafe-pos-host-micros,z-archive-tablesafe-pos-host-micros,c#,MenuPad POS Hosts,False,2022-11-27T16:38:42.901253+00:00,2022-08-31T19:32:29.232682+00:00,,,
madmobile,z-archive-tablesafe-pos-host-positouch,z-archive-tablesafe-pos-host-positouch,c#,MenuPad POS Hosts,False,2022-11-27T16:39:50.876179+00:00,2022-08-31T19:50:30.531335+00:00,,,
madmobile,z-archive-tablesafe-pos-host-simphony,z-archive-tablesafe-pos-host-simphony,c#,MenuPad POS Hosts,False,2022-11-27T16:41:36.778145+00:00,2022-08-31T20:34:34.116293+00:00,,,
madmobile,z-archive-tablesafe-pos-host-squirrel,z-archive-tablesafe-pos-host-squirrel,c#,MenuPad POS Hosts,False,2022-11-27T16:43:28.358669+00:00,2022-08-31T20:41:12.616027+00:00,,,
madmobile,z-archive-tablesafe-pos-host-dinerware,z-archive-tablesafe-pos-host-dinerware,c#,MenuPad POS Hosts,False,2022-11-27T16:34:54.884950+00:00,2022-09-01T13:51:07.431994+00:00,,,
madmobile,z-archive-tablesafe-bs-installerupdater,z-archive-tablesafe-bs-installerupdater,c#,MenuPad POS Hosts,False,2022-11-27T16:33:13.144178+00:00,2022-09-01T20:24:09.981463+00:00,,,
madmobile,z-archive-tablesafe-railnet,z-archive-tablesafe-railnet,c#,MenuPad POS Hosts,False,2022-11-27T17:46:11.585439+00:00,2022-09-01T20:35:56.248391+00:00,,,
madmobile,pos-r-services-docs,pos-r-services-docs,unknown,marvel-services-docs,False,2022-09-09T18:51:03.082940+00:00,2022-09-09T18:50:02.055673+00:00,,,
madmobile,digitalpayments,DigitalPayments,unknown,Payments,False,2022-09-14T13:54:21.364059+00:00,2022-09-14T13:54:21.249683+00:00,,,
madmobile,ops-microservices_configs,ops-microservices_configs,unknown,Payments,False,2023-02-16T21:55:11.548508+00:00,2022-09-14T21:44:54.417812+00:00,,,
madmobile,portal-fe,portal-fe,unknown,support-case-portals,False,2022-10-31T17:16:03.088617+00:00,2022-09-16T15:14:20.544468+00:00,,,
madmobile,portal-be,portal-be,unknown,support-case-portals,False,2022-11-16T18:57:27.095047+00:00,2022-09-16T15:14:38.794251+00:00,,,
madmobile,qa-host-1,qa-host-1,unknown,core-services,False,2022-09-16T20:06:28.809901+00:00,2022-09-16T19:58:54.489272+00:00,,,
madmobile,amqp-adapter-solution,amqp-adapter-solution,typescript,madcloud-core,True,2026-02-10T16:19:11.992631+00:00,2022-09-21T15:26:44.137644+00:00,,,
madmobile,mad-services-cashdrawer-apg,mad-services-cashDrawer-APG,unknown,core-services,False,2024-12-09T18:58:45.099959+00:00,2022-09-22T12:55:39.083112+00:00,,,
madmobile,impl-tortazos,impl-tortazos,javascript,Menu Pad,False,2023-05-12T20:35:12.781861+00:00,2022-09-23T20:33:04.044809+00:00,,,
madmobile,s3-role-testing,s3-role-testing,unknown,madcloud-core,False,2024-12-09T18:02:30.621417+00:00,2022-09-23T23:57:32.836633+00:00,,,
madmobile,lightweight-ref-hosted-testing,lightweight-ref-hosted-testing,unknown,madcloud-core-reference,False,2025-03-11T21:35:30.277399+00:00,2022-09-27T17:43:35.260210+00:00,,,
madmobile,lightweight-echo-hosted-testing,lightweight-echo-hosted-testing,rust,core-services,False,2023-04-03T15:20:20.957830+00:00,2022-09-28T18:04:18.588099+00:00,,,
madmobile,lightweight-log-hosted-testing,lightweight-log-hosted-testing,rust,core-services,False,2022-10-12T18:54:12.697960+00:00,2022-09-30T16:42:33.841449+00:00,,,
madmobile,lightweight-log-hosted-test,lightweight-log-hosted-test,unknown,core-services,False,2025-08-05T18:09:06.253425+00:00,2022-09-30T16:56:58.028724+00:00,,,
madmobile,devsecops-keptn,DevSecOps-keptn,unknown,DevSecOps,False,2022-09-30T20:45:28.703051+00:00,2022-09-30T20:45:26.081044+00:00,,,
madmobile,amqp-http-adapter,amqp-http-adapter,unknown,core-services,True,2026-02-10T20:34:04.825938+00:00,2022-10-04T21:00:14.806884+00:00,,,
madmobile,impl-ascena,impl-ascena,javascript,Concierge Implementations,False,2025-07-16T11:33:45.481512+00:00,2022-10-05T14:00:21.290068+00:00,,,
madmobile,init-network-container,init-network-container,unknown,madcloud-core-pocs,False,2024-01-19T14:26:56.479857+00:00,2022-10-06T12:42:10.067468+00:00,,,
madmobile,madpaymentelementspoc,MadPaymentElementsPOC,unknown,Payments,True,2026-02-13T01:47:40.429925+00:00,2022-10-06T15:20:00.134148+00:00,,,
madmobile,virtucrypt-proxy,Virtucrypt-proxy,unknown,Payments,False,2022-10-06T21:19:02.228794+00:00,2022-10-06T18:00:05.954072+00:00,,,
madmobile,arbitrary-tree,arbitrary-tree,unknown,Concierge,False,2025-01-28T17:18:00.368904+00:00,2022-10-12T15:58:11.912912+00:00,,,
madmobile,impl-chickenguy,impl-chickenguy,javascript,Menu Pad,False,2022-10-14T21:15:23.772180+00:00,2022-10-12T22:05:05.938092+00:00,,,
madmobile,concierge-associate-host,concierge-associate-host,unknown,App Platform,True,2026-02-19T19:01:05.719419+00:00,2022-10-14T19:22:17.092361+00:00,,,
madmobile,impl-prime-steak,impl-prime-steak,javascript,Menu Pad,False,2022-10-14T19:56:08.142931+00:00,2022-10-14T19:40:30.116327+00:00,,,
madmobile,menu-service2,menu-service2,unknown,madcloud-core-pocs,False,2022-10-17T14:58:21.246328+00:00,2022-10-17T14:58:18.099686+00:00,,,
madmobile,menu-service-wrapper2,menu-service-wrapper2,unknown,madcloud-core-pocs,False,2022-10-17T14:58:42.139829+00:00,2022-10-17T14:58:38.835801+00:00,,,
madmobile,xtrace-viewer,xtrace-viewer,nodejs,madcloud-core,True,2026-02-19T18:45:22.100670+00:00,2022-10-18T12:08:00.962035+00:00,,,
madmobile,impl-las-palmas,impl-las-palmas,javascript,Menu Pad,False,2022-10-18T14:39:00.964889+00:00,2022-10-18T14:39:00.850434+00:00,,,
madmobile,omnicartv2-service,omnicartv2-service,unknown,marvel,False,2025-04-19T17:14:14.294550+00:00,2022-10-18T15:32:03.278502+00:00,,,
madmobile,transactionv2-service,transactionv2-service,unknown,marvel,False,2023-08-15T13:01:28.158380+00:00,2022-10-18T15:35:33.904514+00:00,,,
madmobile,accountingv2-service,accountingv2-service,unknown,marvel,False,2025-02-20T01:33:13.410655+00:00,2022-10-18T15:36:06.909683+00:00,,,
madmobile,xstore-17eu-spain-rl,xstore-17eu-spain-rl,unknown,Concierge,False,2025-09-15T18:07:02.141626+00:00,2022-10-21T13:23:51.781388+00:00,,,
madmobile,helm-platform,helm-platform,unknown,core-services,False,2022-11-14T18:03:25.032797+00:00,2022-10-26T19:28:01.619461+00:00,,,
madmobile,tiny-log-service,tiny-log-service,unknown,core-services,False,2022-10-27T12:24:53.476036+00:00,2022-10-26T23:13:10.310622+00:00,,,
madmobile,support,support,unknown,core-services,False,2023-01-31T19:57:53.403593+00:00,2022-10-27T03:04:32.104459+00:00,,,
madmobile,edge-service,edge-service,nodejs,core-services,True,2026-02-10T18:29:28.266564+00:00,2022-10-27T14:59:54.677928+00:00,,,
madmobile,pdf-download-utility,pdf-download-utility,unknown,Concierge Implementations,False,2025-06-28T07:18:13.241385+00:00,2022-10-27T15:01:36.745336+00:00,,,
madmobile,assets-cc,assets-cc,unknown,Concierge,True,2026-01-23T02:31:34.801142+00:00,2022-10-27T17:18:13.797910+00:00,,,
madmobile,concierge-customer,concierge-customer,unknown,App Platform,True,2026-02-20T05:14:23.471399+00:00,2022-10-27T20:26:30.489464+00:00,,,
madmobile,pos-host-installer,pos-host-installer,c#,MenuPad POS Hosts,False,2025-07-02T17:33:15.264834+00:00,2022-10-28T13:54:48.910676+00:00,,,
madmobile,devsecops-app-bl,devsecops-app-bl,unknown,DevSecOps,True,2026-01-08T17:30:40.834584+00:00,2022-10-31T16:27:18.325695+00:00,,,
madmobile,devsecops-app-gui,devsecops-app-gui,unknown,DevSecOps,True,2026-01-08T19:08:27.650345+00:00,2022-10-31T16:37:16.988904+00:00,,,
madmobile,devsecops-app-bd,devsecops-app-bd,unknown,DevSecOps,True,2026-01-31T11:43:49.148888+00:00,2022-10-31T16:40:54.401533+00:00,,,
madmobile,z-archive-tablesafe-pos-host-aloha,z-archive-tablesafe-pos-host-aloha,c#,MenuPad POS Hosts,False,2022-11-27T16:29:17.119360+00:00,2022-11-01T17:15:48.762487+00:00,,,
madmobile,apisix-javascript-plugin-runner,apisix-javascript-plugin-runner,unknown,core-services,False,2022-11-02T19:41:07.096753+00:00,2022-11-02T15:39:59.673337+00:00,,,
madmobile,apisix,apisix,unknown,core-services,False,2022-11-10T18:50:37.555807+00:00,2022-11-03T19:23:23.102521+00:00,,,
madmobile,menu-service-sfc,menu-service-sfc,unknown,marvel,False,2022-11-24T15:14:12.556536+00:00,2022-11-04T18:40:32.992396+00:00,,,
madmobile,pos-host-tools-connectivity,pos-host-tools-connectivity,c#,MenuPad POS Hosts,False,2025-05-14T15:48:05.492499+00:00,2022-11-10T17:56:18.369489+00:00,,,
madmobile,mad-ref-app-server,mad-ref-app-server,unknown,core-services,True,2026-02-20T01:59:02.611008+00:00,2022-11-11T18:46:16.016326+00:00,,,
madmobile,qa-service-template,qa-service-template,unknown,core-services,False,2022-11-11T20:46:48.008232+00:00,2022-11-11T20:46:43.281501+00:00,,,
madmobile,capacitor-plugin-managed-config,capacitor-plugin-managed-config,unknown,App Platform,False,2023-05-30T18:30:01.817483+00:00,2022-11-14T17:19:55.653386+00:00,,,
madmobile,qa-service-temp,qa-service-temp,unknown,core-services,True,2026-02-19T19:30:46.960658+00:00,2022-11-17T04:33:10.255310+00:00,,,
madmobile,qa-service-temp-1,qa-service-temp-1,unknown,core-services,True,2026-02-20T05:56:03.304260+00:00,2022-11-17T04:38:35.637645+00:00,,,
madmobile,apisix-poc,apisix-poc,unknown,core-services,False,2022-11-30T15:09:59.864985+00:00,2022-11-17T15:16:05.826771+00:00,,,
madmobile,pos-host-aloha-activity,pos-host-aloha-activity,c#,MenuPad POS Hosts,False,2025-07-01T20:28:47.080737+00:00,2022-11-17T16:27:02.055733+00:00,,,
madmobile,pos-host-tools-logging,pos-host-tools-logging,c#,MenuPad POS Hosts,False,2025-07-10T15:57:25.010702+00:00,2022-11-18T20:34:43.524703+00:00,,,
madmobile,impl-hartford,impl-hartford,javascript,Menu Pad,False,2022-11-22T15:53:21.057213+00:00,2022-11-22T14:14:28.117741+00:00,,,
madmobile,impl-jazmoz,impl-jazmoz,javascript,Menu Pad,False,2022-11-22T16:00:14.658887+00:00,2022-11-22T15:57:05.431552+00:00,,,
madmobile,impl-starcinema,impl-starcinema,javascript,Menu Pad,False,2023-02-02T01:02:26.024301+00:00,2022-11-22T16:01:50.015724+00:00,,,
madmobile,edge-agent,edge-agent,nodejs,madcloud-core,False,2025-03-21T00:12:21.784352+00:00,2022-11-28T14:41:57.769741+00:00,,,
madmobile,edge-messenger,edge-messenger,nodejs,madcloud-core,False,2025-02-10T20:35:06.383556+00:00,2022-11-28T14:43:13.478768+00:00,,,
madmobile,qa-template-11,qa-template-11,unknown,core-services,True,2026-02-20T04:36:55.409356+00:00,2022-11-28T20:47:18.915480+00:00,,,
madmobile,qa-template-12,qa-template-12,unknown,core-services,True,2026-02-20T05:11:33.526052+00:00,2022-11-28T20:55:29.948707+00:00,,,
madmobile,impl-majesticcinema,impl-majesticcinema,javascript,Menu Pad,False,2022-11-29T18:54:53.351105+00:00,2022-11-29T18:51:09.045616+00:00,,,
madmobile,apisix-python-plugin-runner,apisix-python-plugin-runner,unknown,core-services,False,2025-03-11T20:25:30.982775+00:00,2022-11-29T19:55:08.747756+00:00,,,
madmobile,edge-service-templates,edge-service-templates,unknown,core-services,False,2023-04-11T16:57:52.606126+00:00,2022-11-30T20:10:02.217826+00:00,,,
madmobile,capacitor-adyen-embedded,capacitor-adyen-embedded,unknown,Payments,False,2022-12-13T15:01:30.664642+00:00,2022-12-05T18:17:29.479807+00:00,,,
madmobile,concierge-catalog,concierge-catalog,unknown,App Platform,True,2026-02-19T20:34:32.854150+00:00,2022-12-07T16:45:08.959583+00:00,,,
madmobile,slack-k8s-cli,slack-k8s-cli,unknown,madcloud-core,False,2022-12-07T18:44:22.338419+00:00,2022-12-07T18:04:48.024585+00:00,,,
madmobile,impl-tupelo,impl-tupelo,javascript,Menu Pad,False,2022-12-08T16:55:57.802866+00:00,2022-12-08T16:52:37.949228+00:00,,,
madmobile,impl-nexus,impl-nexus,javascript,Menu Pad,False,2022-12-13T13:31:10.371862+00:00,2022-12-08T18:49:41.314549+00:00,,,
madmobile,portal-next,portal-next,nodejs,PortalNext,True,2026-02-14T04:34:27.902222+00:00,2022-12-13T14:27:22.111984+00:00,,,
madmobile,discover-payment,discover-payment,typescript,Payments,False,2023-03-01T18:01:19.475194+00:00,2022-12-14T18:08:25.143778+00:00,,,
madmobile,capacitor-stripe-embedded,capacitor-stripe-embedded,unknown,Payments,True,2026-01-09T19:25:42.664758+00:00,2022-12-15T21:54:05.018796+00:00,,,
madmobile,adyen-payment-mapper,adyen-payment-mapper,unknown,Concierge,False,2022-12-19T15:29:50.796788+00:00,2022-12-19T15:29:50.636621+00:00,,,
madmobile,ops_docker-base_mono,ops_docker-base_mono,unknown,Payments,False,2023-01-24T22:11:57.908002+00:00,2022-12-19T22:54:37.471668+00:00,,,
madmobile,impl-westmarine-qa,impl-westmarine-qa,unknown,madcloud-core-pocs,False,2023-01-02T04:33:26.657527+00:00,2022-12-20T16:25:54.271910+00:00,,,
madmobile,devsecops-mb,devsecops-mb,unknown,DevSecOps,True,2026-01-08T21:33:24.932295+00:00,2022-12-20T20:19:01.418151+00:00,,,
madmobile,architecture,architecture,unknown,Architecture,True,2026-03-27T21:27:26.054733+00:00,2023-01-05T14:41:03.708410+00:00,,,
madmobile,docs-marvel-services,docs-marvel-services,unknown,marvel,False,2023-08-02T18:14:27.564253+00:00,2023-01-10T14:38:00.925874+00:00,,,
madmobile,ws-gateway,ws-gateway,nodejs,core-services,False,2025-10-16T15:35:11.158439+00:00,2023-01-12T16:28:46.826195+00:00,,,
madmobile,ops_docker-cake_gateway,ops_docker-cake_gateway,unknown,Payments,False,2023-01-24T21:24:20.907112+00:00,2023-01-13T19:45:01.663516+00:00,,,
madmobile,knative-hello-ts,knative-hello-ts,unknown,core-services,True,2026-02-15T21:39:02.346048+00:00,2023-01-16T20:19:22.816005+00:00,,,
madmobile,knative-hello-python,knative-hello-python,unknown,core-services,False,2024-10-30T21:13:59.653101+00:00,2023-01-16T20:20:57.031826+00:00,,,
madmobile,impl-estee-emea,impl-estee-emea,javascript,Concierge Implementations,True,2026-01-22T07:18:30.678715+00:00,2023-01-17T18:43:46.264367+00:00,,,
madmobile,point-array-to-image,point-array-to-image,unknown,Concierge Implementations,False,2025-07-24T18:44:12.361711+00:00,2023-01-18T14:02:50.277399+00:00,,,
madmobile,devsecops-gitops,devsecops-gitops,unknown,DevSecOps,False,2023-02-13T17:05:16.364363+00:00,2023-01-18T21:17:01.831374+00:00,,,
madmobile,base-bridge,base-bridge,nodejs,madcloud-core,False,2025-10-15T20:56:25.950634+00:00,2023-01-23T19:31:52.391562+00:00,,,
madmobile,authdemo,authdemo,unknown,core-services,False,2023-04-17T15:57:57.966578+00:00,2023-01-31T12:34:40.397037+00:00,,,
madmobile,rb-authfront,rb-authfront,unknown,core-services,False,2023-02-02T18:38:10.682307+00:00,2023-02-02T18:35:26.989826+00:00,,,
madmobile,myportal,myportal,unknown,core-services,False,2023-07-24T15:51:50.688259+00:00,2023-02-03T04:01:59.997974+00:00,,,
madmobile,kotlin-poc,kotlin-poc,kotlin,marvel,False,2023-02-05T19:54:04.582412+00:00,2023-02-05T19:37:15.383864+00:00,,,
madmobile,impl-blackrock,impl-blackrock,javascript,Menu Pad,False,2023-04-28T19:28:15.232387+00:00,2023-02-15T23:30:02.195645+00:00,,,
madmobile,knative_kopa,knative_kopa,unknown,core-services,True,2026-02-13T04:44:37.665861+00:00,2023-02-16T18:56:47.236294+00:00,,,
madmobile,endo,endo,unknown,App Platform,True,2026-01-22T07:27:53.317302+00:00,2023-02-21T19:03:33.372500+00:00,,,
madmobile,mjn-test3,mjn-test3,unknown,Payments,False,2023-02-22T17:36:57.856018+00:00,2023-02-22T17:36:55.029214+00:00,,,
madmobile,impl-brioitalian,impl-brioitalian,javascript,Menu Pad,False,2023-02-23T16:22:34.007981+00:00,2023-02-23T16:17:54.543309+00:00,,,
madmobile,node-js-express-template,node-js-express-template,nodejs,core-services,False,2025-03-21T00:35:36.414238+00:00,2023-02-27T18:14:37.135152+00:00,,,
madmobile,facu-templated,facu-templated,unknown,core-services,False,2023-03-02T15:31:34.370533+00:00,2023-02-28T13:13:39.042077+00:00,,,
madmobile,node-js-nest-template,node-js-nest-template,typescript,core-services,False,2025-04-11T17:44:59.053988+00:00,2023-03-02T16:48:15.227047+00:00,,,
madmobile,impl-vnext-hosted,impl-vnext-hosted,typescript,Concierge Implementations,False,2025-04-11T22:42:01.503377+00:00,2023-03-06T18:47:39.475484+00:00,,,
madmobile,xstore7-apac-rl,xstore7-apac-rl,unknown,Concierge,False,2023-08-07T19:22:39.775954+00:00,2023-03-08T14:20:48.861275+00:00,,,
madmobile,capacitor-plugin-auth,capacitor-plugin-auth,unknown,App Platform,False,2025-06-24T17:26:34.286694+00:00,2023-03-09T21:49:02.770295+00:00,,,
madmobile,ops_terraform,ops_terraform,unknown,Payments,False,2023-08-31T18:30:48.601409+00:00,2023-03-09T23:06:35.255593+00:00,,,
madmobile,xstore7-japan-rl,xstore7-japan-rl,unknown,Concierge,False,2023-11-22T15:42:51.026370+00:00,2023-03-14T18:06:18.715564+00:00,,,
madmobile,edge-service-lambda,edge-service-lambda,unknown,core-services,True,2026-02-12T23:00:39.859642+00:00,2023-03-16T17:17:03.753501+00:00,,,
madmobile,madcloud-javascript-sdks,madcloud-javascript-sdks,typescript,core-services,True,2026-02-12T22:07:53.049495+00:00,2023-03-17T16:06:30.896395+00:00,,,
madmobile,ops_helm-charts,ops_helm-charts,unknown,Payments,False,2023-09-14T19:23:52.744913+00:00,2023-03-17T21:03:36.959728+00:00,,,
madmobile,mad-services-xstore-estee-emea,mad-services-xstore-estee-emea,unknown,core-services,False,2024-12-16T19:19:44.131427+00:00,2023-03-20T17:48:28.588629+00:00,,,
madmobile,redirector-service,redirector-service,nodejs,madcloud-core,True,2026-02-13T15:25:49.635329+00:00,2023-03-22T20:52:44.751858+00:00,,,
madmobile,shortener-service,shortener-service,nodejs,madcloud-core,False,2025-10-16T16:11:03.543716+00:00,2023-03-22T21:19:24.117302+00:00,,,
madmobile,qa-service-template-node,qa-service-template-node,unknown,core-services,False,2023-03-31T05:25:56.271253+00:00,2023-03-31T05:25:51.414530+00:00,,,
madmobile,data-sync-poc,data-sync-poc,unknown,madcloud-core-pocs,True,2026-02-18T21:53:40.781570+00:00,2023-04-03T13:49:58.519195+00:00,,,
madmobile,value-mapper,value-mapper,unknown,App Platform,False,2023-04-05T19:40:50.515551+00:00,2023-04-05T19:40:34.601210+00:00,,,
madmobile,value-formatter,value-formatter,unknown,App Platform,False,2025-07-01T19:10:23.784843+00:00,2023-04-05T20:39:11.085932+00:00,,,
madmobile,mad-ai,mad-ai,java,madcloud-core,False,2025-07-13T18:23:21.549406+00:00,2023-04-06T13:30:26.105857+00:00,,,
madmobile,binfileparserservice,BinFileParserService,unknown,Payments,False,2023-04-25T16:11:40.819621+00:00,2023-04-11T19:34:50.837874+00:00,,,
madmobile,archon-pos-adapter-rl,archon-pos-adapter-rl,unknown,Concierge Implementations,True,2026-02-19T18:24:44.713012+00:00,2023-04-24T14:32:39.228045+00:00,,,
madmobile,impl-estee-hosted,impl-estee-hosted,typescript,Concierge Implementations,False,2025-04-11T21:40:25.223678+00:00,2023-05-01T17:38:33.126519+00:00,,,
madmobile,xstore-7-australia-rl,xstore-7-australia-rl,unknown,Concierge,True,2026-01-20T21:42:23.698338+00:00,2023-05-04T19:57:08.773229+00:00,,,
madmobile,xstore7-korea-rl,xstore7-korea-rl,unknown,Concierge,True,2026-01-20T16:29:32.930351+00:00,2023-05-05T14:14:21.871791+00:00,,,
madmobile,k8simgclean,k8simgclean,unknown,core-services,True,2026-02-18T09:48:29.403140+00:00,2023-05-05T20:24:48.576149+00:00,,,
madmobile,xstore-17na-canada-rl,xstore-17na-canada-rl,unknown,Concierge,False,2024-09-02T03:11:29.129566+00:00,2023-05-08T11:34:55.048164+00:00,,,
madmobile,xstore-17eu-czech-rl,xstore-17eu-czech-rl,unknown,Concierge,False,2024-07-01T19:59:27.185162+00:00,2023-05-08T13:34:04.180007+00:00,,,
madmobile,microsite-service,microsite-service,unknown,core-services,False,2025-10-16T14:57:05.062266+00:00,2023-05-11T12:12:43.497555+00:00,,,
madmobile,impl-snipes-hosted,impl-snipes-hosted,typescript,Concierge Implementations,True,2026-02-13T06:11:06.525487+00:00,2023-05-11T14:36:57.235409+00:00,,,
madmobile,multi-site,multi-site,unknown,core-services,False,2023-05-11T16:44:49.516329+00:00,2023-05-11T16:44:43.897474+00:00,,,
madmobile,impl-vnext-curbside-dev,impl-vnext-curbside-dev,unknown,Concierge Implementations,True,2026-02-20T04:35:54.830497+00:00,2023-05-11T17:01:36.981231+00:00,,,
madmobile,klstest-site3,klstest-site3,unknown,core-services,False,2023-05-11T19:31:24.254972+00:00,2023-05-11T19:31:19.196846+00:00,,,
madmobile,klstest-site4,klstest-site4,unknown,core-services,False,2023-05-11T19:39:02.672928+00:00,2023-05-11T19:38:57.643680+00:00,,,
madmobile,klstest-site5,klstest-site5,unknown,core-services,False,2023-05-11T20:04:45.705641+00:00,2023-05-11T20:04:40.415166+00:00,,,
madmobile,mad-services-spec,mad-services-spec,java,core-services,True,2026-02-19T19:02:59.333684+00:00,2023-05-16T19:45:19.758537+00:00,,,
madmobile,cdn-wizard,cdn-wizard,unknown,table-safe,False,2023-07-10T19:06:26.114174+00:00,2023-05-17T19:27:03.152971+00:00,,,
madmobile,knative,knative,unknown,core-services,True,2026-02-20T06:59:29.568246+00:00,2023-05-17T19:58:38.064725+00:00,,,
madmobile,apitest-platform-service,apitest-platform-service,nodejs,madcloud-core,False,2025-05-19T20:20:00.227531+00:00,2023-05-22T11:38:13.714862+00:00,,,
madmobile,agent-bridge,agent-bridge,nodejs,madcloud-core,False,2025-10-15T19:58:53.071373+00:00,2023-05-22T14:32:45.358776+00:00,,,
madmobile,eks-scaling-lambda,eks-scaling-lambda,unknown,core-services,False,2023-05-23T17:38:00.379775+00:00,2023-05-22T21:36:42.820668+00:00,,,
madmobile,archon-concierge-associate,archon-concierge-associate,javascript,Concierge,False,2023-05-24T19:57:54.629989+00:00,2023-05-23T13:31:25.312890+00:00,,,
madmobile,idtech-spm,IDTech-SPM,swift,Payments,False,2023-05-25T13:48:58.581320+00:00,2023-05-23T14:34:55.438657+00:00,,,
madmobile,madmobile.bitbucket.io,madmobile.bitbucket.io,unknown,core-services,False,2023-09-06T13:14:49.984108+00:00,2023-05-23T17:40:12.514081+00:00,,,
madmobile,proto-commerce-services,proto-commerce-services,unknown,Neo Platform,True,2026-03-31T20:34:51.723359+00:00,2023-06-06T17:31:37.562013+00:00,,,
madmobile,cloud-event-service,cloud-event-service,typescript,Payments,True,2026-02-13T08:19:41.096342+00:00,2023-06-06T18:50:03.951683+00:00,,,
madmobile,impl-prxx,impl-prxx,unknown,core-services,True,2026-02-19T19:35:21.524676+00:00,2023-06-07T13:30:43.213829+00:00,,,
madmobile,prototype-mt-app-server,prototype-mt-app-server,unknown,core-services,True,2026-02-19T18:50:30.208877+00:00,2023-06-07T19:53:32.199024+00:00,,,
madmobile,merchant-payments-configuration-service,merchant-payments-configuration-service,unknown,Payments,True,2026-02-13T06:05:42.882091+00:00,2023-06-07T23:03:55.945946+00:00,,,
madmobile,impl-snipes,impl-snipes,javascript,Concierge Implementations,True,2026-03-19T21:34:23.129207+00:00,2023-06-08T13:52:20.930636+00:00,,,
madmobile,idtech-adapter,IDTech-Adapter,swift,Payments,False,2024-11-08T17:17:42.410027+00:00,2023-06-08T19:37:41.349290+00:00,,,
madmobile,commerce-services-contact,commerce-services-contact,typescript,marvel,True,2026-02-12T15:42:10.791324+00:00,2023-06-13T15:15:21.186880+00:00,,,
madmobile,xstore-17na-uspfs-rl,xstore-17na-uspfs-rl,unknown,core-services,False,2025-04-03T15:48:20.680364+00:00,2023-06-14T19:53:25.653484+00:00,,,
madmobile,mad-services-xstore-core,mad-services-xstore-core,java,core-services,False,2025-12-19T23:56:24.979628+00:00,2023-06-16T17:50:30.421692+00:00,,,
madmobile,cordova-plugin-advanced-http,cordova-plugin-advanced-http,unknown,Concierge,False,2025-02-04T20:51:22.397429+00:00,2023-06-16T19:22:09.510511+00:00,,,
